provinceofresidence,districtofresidence,epiyear,semaine_epi,case_count,epidemic,Igm+
ADAMAOUA,NGAOUNDERE RURAL,2023,17,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,19,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,20,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,21,2,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,23,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,24,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,25,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,26,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,29,1,True,1
ADAMAOUA,NGAOUNDERE RURAL,2023,49,2,True,0
ADAMAOUA,NGAOUNDERE RURAL,2023,50,3,True,0
ADAMAOUA,NGAOUNDERE RURAL,2024,8,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2024,21,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2024,23,1,True,1
ADAMAOUA,NGAOUNDERE RURAL,2024,36,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2025,2,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2025,7,1,True,1
ADAMAOUA,NGAOUNDERE URBAIN,2008,6,1,True,1
ADAMAOUA,NGAOUNDERE URBAIN,2008,8,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2008,9,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2008,10,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2008,11,1,True,1
ADAMAOUA,NGAOUNDERE URBAIN,2008,12,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2008,25,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2011,52,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2012,1,1,True,1
ADAMAOUA,NGAOUNDERE URBAIN,2012,40,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,2,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,3,1,True,1
ADAMAOUA,NGAOUNDERE URBAIN,2013,8,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,9,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,16,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,23,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,24,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,27,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,32,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,33,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,38,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,40,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,43,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,45,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2013,47,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,4,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,8,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,9,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,10,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,12,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,24,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,25,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,26,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,27,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,28,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,30,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,31,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,33,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,34,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,39,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,40,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,42,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2014,43,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,7,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,11,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,12,4,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,13,5,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,14,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,20,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,21,7,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2015,22,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,7,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,10,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,12,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,13,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,21,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,23,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,25,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,40,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,43,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,49,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2016,50,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,3,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,4,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,5,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,7,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,12,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,14,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,19,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,20,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,22,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,29,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,32,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,33,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,34,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,41,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,43,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,44,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,45,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,49,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2017,51,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,2,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,4,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,5,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,6,4,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,7,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,8,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,11,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,12,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,13,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,14,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,17,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,19,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,24,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,25,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,26,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,27,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,28,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,29,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,34,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,35,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,44,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,45,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2018,52,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,5,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,11,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,12,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,13,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,22,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,27,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,28,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,29,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,30,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2019,31,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2020,3,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2020,4,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2020,6,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2020,7,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,1,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,6,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,9,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,10,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,17,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,22,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,24,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,26,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,39,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,43,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,44,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,48,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2021,50,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,1,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,5,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,7,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,9,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,11,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,12,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,13,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,14,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,15,3,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,16,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,20,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,23,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,24,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,25,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,26,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,28,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2022,29,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,5,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,6,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,13,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,14,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,19,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,20,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,22,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,42,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,44,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,45,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,46,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2023,52,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,4,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,7,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,8,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,11,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,17,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,18,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,20,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,26,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,28,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,40,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,43,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,45,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2024,51,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2025,2,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2025,4,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2025,6,1,True,0
ADAMAOUA,TIBATI,2008,6,1,True,0
ADAMAOUA,TIBATI,2008,8,1,True,0
ADAMAOUA,TIBATI,2008,17,3,True,0
ADAMAOUA,TIBATI,2008,18,2,True,0
ADAMAOUA,TIBATI,2008,52,1,True,0
ADAMAOUA,TIBATI,2011,19,3,True,0
ADAMAOUA,TIBATI,2012,11,2,True,0
ADAMAOUA,TIBATI,2012,18,1,True,0
ADAMAOUA,TIBATI,2012,22,1,True,0
ADAMAOUA,TIBATI,2014,8,1,True,0
ADAMAOUA,TIBATI,2014,19,1,True,0
ADAMAOUA,TIBATI,2014,21,1,True,0
ADAMAOUA,TIBATI,2014,22,2,True,0
ADAMAOUA,TIBATI,2014,23,2,True,0
ADAMAOUA,TIBATI,2014,48,1,True,0
ADAMAOUA,TIBATI,2015,9,1,True,0
ADAMAOUA,TIBATI,2015,11,1,True,0
ADAMAOUA,TIBATI,2015,27,1,True,0
ADAMAOUA,TIBATI,2015,29,1,True,0
ADAMAOUA,TIBATI,2015,34,1,True,0
ADAMAOUA,TIBATI,2016,10,1,True,0
ADAMAOUA,TIBATI,2016,27,1,True,0
ADAMAOUA,TIBATI,2016,39,1,True,0
ADAMAOUA,TIBATI,2016,43,1,True,0
ADAMAOUA,TIBATI,2016,46,1,True,0
ADAMAOUA,TIBATI,2017,13,1,True,0
ADAMAOUA,TIBATI,2017,24,1,True,0
ADAMAOUA,TIBATI,2018,3,1,True,0
ADAMAOUA,TIBATI,2018,5,1,True,0
ADAMAOUA,TIBATI,2018,6,1,True,0
ADAMAOUA,TIBATI,2018,9,1,True,0
ADAMAOUA,TIBATI,2019,22,1,True,0
ADAMAOUA,TIBATI,2019,23,1,True,0
ADAMAOUA,TIBATI,2019,39,1,True,0
ADAMAOUA,TIBATI,2019,42,2,True,0
ADAMAOUA,TIBATI,2020,11,1,True,0
ADAMAOUA,TIBATI,2020,13,1,True,0
ADAMAOUA,TIBATI,2020,15,1,True,0
ADAMAOUA,TIBATI,2021,7,1,True,0
ADAMAOUA,TIBATI,2021,19,1,True,0
ADAMAOUA,TIBATI,2021,32,1,True,0
ADAMAOUA,TIBATI,2021,48,1,True,0
ADAMAOUA,TIBATI,2022,4,1,True,0
ADAMAOUA,TIBATI,2022,5,1,True,0
ADAMAOUA,TIBATI,2022,6,3,True,0
ADAMAOUA,TIBATI,2022,7,4,True,0
ADAMAOUA,TIBATI,2022,9,1,True,0
ADAMAOUA,TIBATI,2022,10,2,True,0
ADAMAOUA,TIBATI,2022,11,2,True,0
ADAMAOUA,TIBATI,2022,12,3,True,0
ADAMAOUA,TIBATI,2022,15,1,True,0
ADAMAOUA,TIBATI,2022,16,1,True,0
ADAMAOUA,TIBATI,2022,17,1,True,0
ADAMAOUA,TIBATI,2022,20,1,True,0
ADAMAOUA,TIBATI,2022,22,1,True,0
ADAMAOUA,TIBATI,2022,24,1,True,0
ADAMAOUA,TIBATI,2022,26,1,True,0
ADAMAOUA,TIBATI,2022,27,1,True,0
ADAMAOUA,TIBATI,2022,33,1,True,0
ADAMAOUA,TIBATI,2022,34,1,True,0
ADAMAOUA,TIBATI,2022,38,1,True,0
ADAMAOUA,TIBATI,2022,50,1,True,0
ADAMAOUA,TIBATI,2022,51,1,True,0
ADAMAOUA,TIBATI,2022,52,1,True,0
ADAMAOUA,TIBATI,2023,1,1,True,0
ADAMAOUA,TIBATI,2023,4,2,True,0
ADAMAOUA,TIBATI,2023,6,2,True,0
ADAMAOUA,TIBATI,2023,7,3,True,0
ADAMAOUA,TIBATI,2023,9,2,True,0
ADAMAOUA,TIBATI,2023,12,1,True,0
ADAMAOUA,TIBATI,2024,5,1,True,0
ADAMAOUA,TIBATI,2024,6,2,True,0
ADAMAOUA,TIBATI,2024,7,3,True,0
ADAMAOUA,TIBATI,2024,8,1,True,0
ADAMAOUA,TIBATI,2024,10,1,True,0
ADAMAOUA,TIBATI,2024,11,2,True,0
ADAMAOUA,TIBATI,2024,33,1,True,0
ADAMAOUA,TIBATI,2024,37,1,True,0
ADAMAOUA,TIGNERE,2008,27,1,True,0
ADAMAOUA,TIGNERE,2011,21,1,True,0
ADAMAOUA,TIGNERE,2011,42,1,True,0
ADAMAOUA,TIGNERE,2011,49,2,True,0
ADAMAOUA,TIGNERE,2012,3,1,True,0
ADAMAOUA,TIGNERE,2012,10,1,True,0
ADAMAOUA,TIGNERE,2012,11,1,True,0
ADAMAOUA,TIGNERE,2012,38,1,True,0
ADAMAOUA,TIGNERE,2012,48,1,True,0
ADAMAOUA,TIGNERE,2013,5,2,True,0
ADAMAOUA,TIGNERE,2013,9,1,True,0
ADAMAOUA,TIGNERE,2013,11,1,True,0
ADAMAOUA,TIGNERE,2013,12,1,True,0
ADAMAOUA,TIGNERE,2013,36,1,True,0
ADAMAOUA,TIGNERE,2013,45,2,True,0
ADAMAOUA,TIGNERE,2013,46,1,True,0
ADAMAOUA,TIGNERE,2013,47,1,True,0
ADAMAOUA,TIGNERE,2013,49,1,True,0
ADAMAOUA,TIGNERE,2014,1,1,True,0
ADAMAOUA,TIGNERE,2014,8,1,True,0
ADAMAOUA,TIGNERE,2014,9,1,True,0
ADAMAOUA,TIGNERE,2014,11,1,True,0
ADAMAOUA,TIGNERE,2014,46,1,True,0
ADAMAOUA,TIGNERE,2015,3,1,True,0
ADAMAOUA,TIGNERE,2015,8,3,True,0
ADAMAOUA,TIGNERE,2015,12,1,True,0
ADAMAOUA,TIGNERE,2015,14,1,True,0
ADAMAOUA,TIGNERE,2015,42,1,True,0
ADAMAOUA,TIGNERE,2015,45,1,True,0
ADAMAOUA,TIGNERE,2016,4,1,True,0
ADAMAOUA,TIGNERE,2016,9,1,True,0
ADAMAOUA,TIGNERE,2016,11,3,True,0
ADAMAOUA,TIGNERE,2016,13,2,True,0
ADAMAOUA,TIGNERE,2016,14,4,True,0
ADAMAOUA,TIGNERE,2016,15,2,True,0
ADAMAOUA,TIGNERE,2016,16,2,True,0
ADAMAOUA,TIGNERE,2016,17,1,True,0
ADAMAOUA,TIGNERE,2016,40,1,True,0
ADAMAOUA,TIGNERE,2016,41,1,True,0
ADAMAOUA,TIGNERE,2016,48,3,True,0
ADAMAOUA,TIGNERE,2016,49,2,True,0
ADAMAOUA,TIGNERE,2017,2,1,True,0
ADAMAOUA,TIGNERE,2017,3,1,True,0
ADAMAOUA,TIGNERE,2017,4,2,True,0
ADAMAOUA,TIGNERE,2017,25,1,True,0
ADAMAOUA,TIGNERE,2017,28,1,True,0
ADAMAOUA,TIGNERE,2017,37,1,True,0
ADAMAOUA,TIGNERE,2017,38,2,True,0
ADAMAOUA,TIGNERE,2017,50,1,True,0
ADAMAOUA,TIGNERE,2018,7,1,True,0
ADAMAOUA,TIGNERE,2018,8,3,True,0
ADAMAOUA,TIGNERE,2018,9,1,True,0
ADAMAOUA,TIGNERE,2018,10,1,True,0
ADAMAOUA,TIGNERE,2018,37,2,True,0
ADAMAOUA,TIGNERE,2018,41,1,True,0
ADAMAOUA,TIGNERE,2018,42,2,True,0
ADAMAOUA,TIGNERE,2018,45,1,True,0
ADAMAOUA,TIGNERE,2019,17,3,True,0
ADAMAOUA,TIGNERE,2019,49,1,True,0
ADAMAOUA,TIGNERE,2020,6,1,True,0
ADAMAOUA,TIGNERE,2020,8,1,True,0
ADAMAOUA,TIGNERE,2020,12,1,True,0
ADAMAOUA,TIGNERE,2020,29,2,True,0
ADAMAOUA,TIGNERE,2020,52,1,True,0
ADAMAOUA,TIGNERE,2021,6,1,True,0
ADAMAOUA,TIGNERE,2021,15,1,True,0
ADAMAOUA,TIGNERE,2021,23,2,True,0
ADAMAOUA,TIGNERE,2021,29,2,True,0
ADAMAOUA,TIGNERE,2021,37,1,True,0
ADAMAOUA,TIGNERE,2021,47,1,True,0
ADAMAOUA,TIGNERE,2021,49,1,True,0
ADAMAOUA,TIGNERE,2021,50,1,True,0
ADAMAOUA,TIGNERE,2021,52,1,True,0
ADAMAOUA,TIGNERE,2022,11,1,True,0
ADAMAOUA,TIGNERE,2022,13,1,True,0
ADAMAOUA,TIGNERE,2022,15,1,True,0
ADAMAOUA,TIGNERE,2022,20,2,True,0
ADAMAOUA,TIGNERE,2022,24,1,True,0
ADAMAOUA,TIGNERE,2022,26,1,True,0
ADAMAOUA,TIGNERE,2022,28,1,True,0
ADAMAOUA,TIGNERE,2022,30,2,True,0
ADAMAOUA,TIGNERE,2022,31,1,True,0
ADAMAOUA,TIGNERE,2022,32,1,True,0
ADAMAOUA,TIGNERE,2022,35,1,True,0
ADAMAOUA,TIGNERE,2022,36,1,True,0
ADAMAOUA,TIGNERE,2022,48,1,True,0
ADAMAOUA,TIGNERE,2022,49,5,True,0
ADAMAOUA,TIGNERE,2022,50,4,True,0
ADAMAOUA,TIGNERE,2022,51,2,True,0
ADAMAOUA,TIGNERE,2023,1,1,True,0
ADAMAOUA,TIGNERE,2023,2,2,True,0
ADAMAOUA,TIGNERE,2023,3,1,True,0
ADAMAOUA,TIGNERE,2023,6,2,True,0
ADAMAOUA,TIGNERE,2023,7,1,True,0
ADAMAOUA,TIGNERE,2023,10,1,True,0
ADAMAOUA,TIGNERE,2023,17,4,True,0
ADAMAOUA,TIGNERE,2023,40,1,True,0
ADAMAOUA,TIGNERE,2023,41,2,True,0
ADAMAOUA,TIGNERE,2024,2,1,True,0
ADAMAOUA,TIGNERE,2024,4,1,True,0
ADAMAOUA,TIGNERE,2024,5,1,True,0
ADAMAOUA,TIGNERE,2024,6,3,True,0
ADAMAOUA,TIGNERE,2024,7,3,True,0
ADAMAOUA,TIGNERE,2024,8,1,True,0
ADAMAOUA,TIGNERE,2024,9,3,True,0
ADAMAOUA,TIGNERE,2024,14,1,True,0
ADAMAOUA,TIGNERE,2024,15,2,True,0
ADAMAOUA,TIGNERE,2024,18,2,True,0
ADAMAOUA,TIGNERE,2024,19,5,True,0
ADAMAOUA,BANKIM,2009,7,1,True,0
ADAMAOUA,BANKIM,2009,8,2,True,0
ADAMAOUA,BANKIM,2009,11,1,True,0
ADAMAOUA,BANKIM,2009,15,1,True,0
ADAMAOUA,BANKIM,2009,48,1,True,0
ADAMAOUA,BANKIM,2009,52,1,True,0
ADAMAOUA,BANKIM,2010,8,1,True,0
ADAMAOUA,BANKIM,2010,22,1,True,0
ADAMAOUA,BANKIM,2010,34,1,True,0
ADAMAOUA,BANKIM,2010,47,1,True,0
ADAMAOUA,BANKIM,2010,48,1,True,0
ADAMAOUA,BANKIM,2011,1,2,True,0
ADAMAOUA,BANKIM,2013,2,1,True,0
ADAMAOUA,BANKIM,2013,3,2,True,0
ADAMAOUA,BANYO,2008,20,1,True,0
ADAMAOUA,BANYO,2009,4,1,True,0
ADAMAOUA,BANYO,2009,9,1,True,0
ADAMAOUA,BANYO,2009,41,1,True,0
ADAMAOUA,BANYO,2010,18,1,True,0
ADAMAOUA,BANYO,2010,39,1,True,0
ADAMAOUA,BANYO,2011,1,1,True,0
ADAMAOUA,BANYO,2011,4,1,True,0
ADAMAOUA,DJOHONG,2010,44,1,False,0
ADAMAOUA,DJOHONG,2010,47,1,False,0
ADAMAOUA,DJOHONG,2010,48,3,False,0
ADAMAOUA,MEIGANGA,2008,7,1,True,0
ADAMAOUA,MEIGANGA,2008,14,1,True,0
ADAMAOUA,MEIGANGA,2009,13,1,True,0
ADAMAOUA,MEIGANGA,2010,47,3,True,0
ADAMAOUA,MEIGANGA,2010,52,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2009,7,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2009,10,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2009,11,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2009,41,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2009,42,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2010,5,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2010,29,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2010,40,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2010,51,1,True,0
ADAMAOUA,NGAOUNDERE RURAL,2011,2,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2008,1,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2008,15,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2009,5,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2009,9,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2009,10,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2009,11,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2010,11,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2010,14,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2010,21,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2010,49,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2010,51,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2010,52,1,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2011,2,2,True,0
ADAMAOUA,NGAOUNDERE URBAIN,2011,3,3,True,0
ADAMAOUA,TIBATI,2010,1,1,True,0
ADAMAOUA,TIBATI,2010,18,1,True,0
ADAMAOUA,TIBATI,2010,20,1,True,0
ADAMAOUA,TIBATI,2010,22,1,True,0
ADAMAOUA,TIBATI,2010,23,1,True,0
ADAMAOUA,TIBATI,2010,24,1,True,0
ADAMAOUA,TIBATI,2010,28,1,True,0
ADAMAOUA,TIBATI,2010,38,2,True,0
ADAMAOUA,TIBATI,2010,46,1,True,0
ADAMAOUA,TIGNERE,2009,4,1,True,0
ADAMAOUA,TIGNERE,2009,6,1,True,0
ADAMAOUA,TIGNERE,2009,8,1,True,0
ADAMAOUA,TIGNERE,2009,9,2,True,0
ADAMAOUA,TIGNERE,2009,10,1,True,0
ADAMAOUA,TIGNERE,2009,11,1,True,0
ADAMAOUA,TIGNERE,2009,25,1,True,0
ADAMAOUA,TIGNERE,2010,18,1,True,0
ADAMAOUA,TIGNERE,2010,24,1,True,0
ADAMAOUA,TIGNERE,2010,45,1,True,0
ADAMAOUA,TIGNERE,2010,47,2,True,0
CENTRE,AKONOLINGA,2011,44,1,True,0
CENTRE,AKONOLINGA,2012,2,2,True,0
CENTRE,AKONOLINGA,2012,4,2,True,0
CENTRE,AKONOLINGA,2012,49,1,True,0
